ID,Collected.Date,Collected.By,Ymaze.Weight,Test,Ymaze.Apparatus,Ymaze.Distance,Ymaze.MeanSpeed,Ymaze.SponAlt,Ymaze.TotalArmEntries,Ymaze.AltArmReturns,Ymaze.Percent.SponAlt,Ymaze.Percent.AltArmReturns,Sex,Line,Genotype,Diet,Birth.Date,Housing.ID,Age.Tested.Days,Age.Tested.Months,AgeGrp
1380,2018-02-20,AO,38.35,51,Y-maze 1,2.166,0.005,1,4,0,50,0,Male,B6xD2Gpnmb,5XFAD,6% Extruded,2017-06-19,493,246,8.07,8
1459,2018-02-20,AO,25.51,52,Y-maze 2,6.341,0.013,11,18,3,69,19,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2017-06-24,517,241,7.9,8
1489,2018-02-20,AO,22.63,55,Y-maze 1,8.129,0.017,11,23,2,52,10,Female,B6xBXD12,5XFAD,6% Extruded,2017-06-30,526,235,7.7,8
1456,2018-02-20,AO,20.49,56,Y-maze 2,3.724,0.008,0,5,2,0,67,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2017-06-24,428,241,7.9,8
1384,2018-02-20,AO,26.65,57,Y-maze 1,4.195,0.009,5,10,0,63,0,Female,B6,Ntg,6% Extruded,2017-06-23,494,242,7.93,8
1458,2018-02-20,AO,23.92,58,Y-maze 2,6.436,0.013,12,20,4,67,22,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2017-06-24,517,241,7.9,8
1391,2018-02-20,AO,35.11,59,Y-maze 1,1.906,0.004,2,4,0,100,0,Male,B6,5XFAD,6% Extruded,2017-06-23,495,242,7.93,8
1385,2018-02-20,AO,27.57,60,Y-maze 2,4.056,0.008,4,10,2,50,25,Female,B6,5XFAD,6% Extruded,2017-06-23,494,242,7.93,8
1482,2018-02-20,AO,32.59,61,Y-maze 1,2.814,0.006,3,8,1,50,17,Female,B6xBXD39,5XFAD,6% Extruded,2017-06-28,457,237,7.77,8
1468,2018-02-20,AO,31.69,62,Y-maze 2,5.384,0.011,7,15,3,54,23,Female,B6,Ntg,6% Extruded,2017-06-25,521,240,7.87,8
1381,2018-02-20,AO,45.05,63,Y-maze 1,3.621,0.008,5,9,2,71,29,Male,B6xD2Gpnmb,5XFAD,6% Extruded,2017-06-19,493,246,8.07,8
3228,2018-02-21,AO,21.48,1,Y-maze 1,14.315,0.03,21,37,12,60,34,Female,B6xBXD16,5XFAD,6% Extruded,2017-12-03,1093,80,2.62,2
2720,2018-02-21,AO,25.97,2,Y-maze 2,5.106,0.011,4,10,0,50,0,Female,B6xBXD83,5XFAD,6% Extruded,2017-10-14,928,130,4.26,4
2718,2018-02-21,AO,27.94,3,Y-maze 1,7.228,0.015,10,20,5,56,28,Female,B6xBXD83,Ntg,6% Extruded,2017-10-14,928,130,4.26,4
3237,2018-02-21,AO,21.74,4,Y-maze 2,12.81,0.027,11,32,4,37,13,Female,B6xBXD70,5XFAD,6% Extruded,2017-12-02,1097,81,2.66,2
3233,2018-02-21,AO,20.94,5,Y-maze 1,10.678,0.022,13,22,5,65,25,Female,B6xBXD73,5XFAD,6% Extruded,2017-12-02,1095,81,2.66,2
3234,2018-02-21,AO,23.38,7,Y-maze 1,9.45,0.02,13,22,2,65,10,Female,B6xBXD64,5XFAD,6% Extruded,2017-12-08,1096,75,2.46,2
3250,2018-02-21,AO,22.38,8,Y-maze 2,7.874,0.016,8,17,5,53,33,Female,B6xBXD172,5XFAD,6% Extruded,2017-12-03,1100,80,2.62,2
2724,2018-02-21,AO,22.99,9,Y-maze 1,6.516,0.014,7,11,2,78,22,Female,B6xBXD49,5XFAD,6% Extruded,2017-10-15,929,129,4.23,4
3222,2018-02-21,AO,20.63,10,Y-maze 2,13.029,0.027,18,31,5,62,17,Female,B6xBXD68,5XFAD,6% Extruded,2017-12-05,1092,78,2.56,2
2721,2018-02-21,AO,28.7,11,Y-maze 1,4.737,0.01,7,12,1,70,10,Female,B6xBXD83,5XFAD,6% Extruded,2017-10-14,928,130,4.26,4
3247,2018-02-21,AO,20.87,12,Y-maze 2,12.247,0.026,16,33,9,52,29,Female,B6xBXD172,5XFAD,6% Extruded,2017-12-03,1099,80,2.62,2
2716,2018-02-21,AO,23.29,13,Y-maze 1,10.897,0.023,14,24,2,64,9,Female,B6xBXD65a,5XFAD,6% Extruded,2017-10-27,927,117,3.84,4
2731,2018-02-21,AO,26.48,14,Y-maze 2,7.321,0.015,8,17,7,53,47,Female,B6xBXD48a,5XFAD,6% Extruded,2017-10-27,931,117,3.84,4
1492,2018-02-21,AO,21.81,15,Y-maze 1,5.521,0.012,5,12,0,50,0,Female,B6xBXD28,5XFAD,6% Extruded,2017-06-25,527,241,7.9,8
1494,2018-02-21,AO,26.35,16,Y-maze 2,4.925,0.01,8,12,0,80,0,Female,B6xBXD28,Ntg,6% Extruded,2017-06-25,527,241,7.9,8
3221,2018-02-21,AO,19.87,17,Y-maze 1,11.004,0.023,24,29,3,89,11,Female,B6xBXD68,5XFAD,6% Extruded,2017-12-05,1092,78,2.56,2
3249,2018-02-21,AO,20.59,18,Y-maze 2,6.977,0.015,5,18,3,31,19,Female,B6xBXD172,5XFAD,6% Extruded,2017-12-03,1099,80,2.62,2
2729,2018-02-21,AO,23.68,19,Y-maze 1,8.895,0.019,13,19,2,76,12,Female,B6xBXD48a,Ntg,6% Extruded,2017-10-27,931,117,3.84,4
2737,2018-02-21,AO,24.61,20,Y-maze 2,6.359,0.013,9,16,3,64,21,Female,B6xBXD22,5XFAD,6% Extruded,2017-10-15,932,129,4.23,4
2734,2018-02-21,AO,23.86,21,Y-maze 1,9.106,0.019,10,20,3,56,17,Female,B6xBXD22,Ntg,6% Extruded,2017-10-15,932,129,4.23,4
1490,2018-02-21,AO,22.88,22,Y-maze 2,5.921,0.012,9,15,3,69,23,Female,B6xBXD28,5XFAD,6% Extruded,2017-06-25,527,241,7.9,8
3240,2018-02-21,AO,20.28,23,Y-maze 1,11.184,0.023,8,24,4,36,18,Female,B6xBXD70,5XFAD,6% Extruded,2017-12-02,1097,81,2.66,2
3227,2018-02-21,AO,19.28,24,Y-maze 2,10.574,0.022,13,22,2,65,10,Female,B6xBXD16,Ntg,6% Extruded,2017-12-03,1093,80,2.62,2
3242,2018-02-21,AO,27.73,25,Y-maze 1,12.808,0.027,10,22,5,50,25,Female,B6xBXD89,Ntg,6% Extruded,2017-12-03,1098,80,2.62,2
2715,2018-02-21,AO,28.63,26,Y-maze 2,13.472,0.028,21,30,7,75,25,Female,B6xBXD65a,Ntg,6% Extruded,2017-10-27,927,117,3.84,4
1491,2018-02-21,AO,27.45,27,Y-maze 1,3.392,0.007,3,8,1,50,17,Female,B6xBXD28,Ntg,6% Extruded,2017-06-25,527,241,7.9,8
3231,2018-02-21,AO,20.32,28,Y-maze 2,9.544,0.02,8,15,5,62,38,Female,B6xBXD73,5XFAD,6% Extruded,2017-12-02,1095,81,2.66,2
3219,2018-02-21,AO,21.6,29,Y-maze 1,5.712,0.012,9,14,1,75,8,Female,B6xBXD62,Ntg,6% Extruded,2017-12-04,1091,79,2.59,2
3238,2018-02-21,AO,21.15,30,Y-maze 2,6.001,0.013,6,15,4,46,31,Female,B6xBXD70,5XFAD,6% Extruded,2017-12-02,1097,81,2.66,2
3226,2018-02-21,AO,19.08,31,Y-maze 1,8.603,0.018,10,19,3,59,18,Female,B6xBXD16,Ntg,6% Extruded,2017-12-03,1093,80,2.62,2
3232,2018-02-21,AO,21.79,32,Y-maze 2,10.162,0.021,8,20,2,44,11,Female,B6xBXD73,Ntg,6% Extruded,2017-12-02,1095,81,2.66,2
3235,2018-02-21,AO,22.3,33,Y-maze 1,10.141,0.021,13,22,1,65,5,Female,B6xBXD64,5XFAD,6% Extruded,2017-12-08,1096,75,2.46,2
2727,2018-02-21,AO,22.4,34,Y-maze 2,6.278,0.013,5,17,2,33,13,Female,B6xBXD89,5XFAD,6% Extruded,2017-10-25,930,119,3.9,4
2717,2018-02-21,AO,27.15,35,Y-maze 1,10.693,0.022,12,26,3,50,13,Female,B6xBXD65a,Ntg,6% Extruded,2017-10-27,927,117,3.84,4
2736,2018-02-21,AO,23.34,36,Y-maze 2,4.291,0.009,5,11,3,56,33,Female,B6xBXD22,5XFAD,6% Extruded,2017-10-15,932,129,4.23,4
3241,2018-02-21,AO,20.27,37,Y-maze 1,12.214,0.025,16,24,5,73,23,Female,B6xBXD89,Ntg,6% Extruded,2017-12-03,1098,80,2.62,2
1493,2018-02-21,AO,21.22,38,Y-maze 2,7.764,0.016,12,19,3,71,18,Female,B6xBXD28,5XFAD,6% Extruded,2017-06-25,527,241,7.9,8
3239,2018-02-21,AO,20.13,39,Y-maze 1,11.416,0.024,10,24,8,45,36,Female,B6xBXD70,5XFAD,6% Extruded,2017-12-02,1097,81,2.66,2
3246,2018-02-21,AO,20.91,40,Y-maze 2,10.533,0.022,11,25,7,48,30,Female,B6xBXD172,Ntg,6% Extruded,2017-12-03,1099,80,2.62,2
2730,2018-02-21,AO,23.68,41,Y-maze 1,8.324,0.017,12,17,3,80,20,Female,B6xBXD48a,Ntg,6% Extruded,2017-10-27,931,117,3.84,4
3230,2018-02-21,AO,21.01,42,Y-maze 2,10.832,0.023,9,24,9,41,41,Female,B6xBXD65,5XFAD,6% Extruded,2017-12-03,1094,80,2.62,2
2732,2018-02-21,AO,25.93,43,Y-maze 1,7.016,0.015,7,17,4,47,27,Female,B6xBXD48a,Ntg,6% Extruded,2017-10-27,931,117,3.84,4
3244,2018-02-21,AO,20.56,44,Y-maze 2,12.336,0.026,18,28,6,69,23,Female,B6xBXD89,Ntg,6% Extruded,2017-12-03,1098,80,2.62,2
2714,2018-02-21,AO,23.68,45,Y-maze 1,10.88,0.023,15,27,6,60,24,Female,B6xBXD65a,5XFAD,6% Extruded,2017-10-27,927,117,3.84,4
2733,2018-02-21,AO,25.68,46,Y-maze 2,10.768,0.022,16,27,6,64,24,Female,B6xBXD22,Ntg,6% Extruded,2017-10-15,932,129,4.23,4
2725,2018-02-21,AO,24.42,47,Y-maze 1,7.894,0.016,7,20,5,39,28,Female,B6xBXD49,Ntg,6% Extruded,2017-10-15,929,129,4.23,4
2726,2018-02-21,AO,21.89,48,Y-maze 2,8.991,0.019,8,20,2,44,11,Female,B6xBXD89,5XFAD,6% Extruded,2017-10-25,930,119,3.9,4
2735,2018-02-21,AO,22.62,49,Y-maze 1,6.15,0.013,10,15,2,77,15,Female,B6xBXD22,Ntg,6% Extruded,2017-10-15,932,129,4.23,4
3248,2018-02-21,AO,20.72,50,Y-maze 2,5.857,0.012,6,16,5,43,36,Female,B6xBXD172,5XFAD,6% Extruded,2017-12-03,1099,80,2.62,2
2722,2018-02-21,AO,27.38,51,Y-maze 1,8.789,0.018,9,22,5,45,25,Female,B6xBXD83,Ntg,6% Extruded,2017-10-14,928,130,4.26,4
3229,2018-02-21,AO,22.67,52,Y-maze 2,16.007,0.033,15,38,12,42,33,Female,B6xBXD65,Ntg,6% Extruded,2017-12-03,1094,80,2.62,2
3236,2018-02-21,AO,23.35,53,Y-maze 1,12.623,0.026,18,33,7,58,23,Female,B6xBXD64,Ntg,6% Extruded,2017-12-08,1096,75,2.46,2
2728,2018-02-21,AO,25.98,54,Y-maze 2,7.091,0.015,12,17,3,80,20,Female,B6xBXD48a,Ntg,6% Extruded,2017-10-27,931,117,3.84,4
2723,2018-02-21,AO,24.38,55,Y-maze 1,6.031,0.013,7,13,4,64,36,Female,B6xBXD49,Ntg,6% Extruded,2017-10-15,929,129,4.23,4
3245,2018-02-21,AO,20.78,56,Y-maze 2,9.905,0.021,8,19,7,47,41,Female,B6xBXD89,Ntg,6% Extruded,2017-12-03,1098,80,2.62,2
2719,2018-02-21,AO,33.16,57,Y-maze 1,8.514,0.018,11,21,2,58,11,Female,B6xBXD83,Ntg,6% Extruded,2017-10-14,928,130,4.26,4
3223,2018-02-21,AO,20.81,58,Y-maze 2,12.301,0.026,19,30,8,68,29,Female,B6xBXD68,5XFAD,6% Extruded,2017-12-05,1092,78,2.56,2
3224,2018-02-21,AO,18.64,59,Y-maze 1,11.306,0.024,15,29,9,56,33,Female,B6xBXD16,Ntg,6% Extruded,2017-12-03,1093,80,2.62,2
3218,2018-02-21,AO,22.26,60,Y-maze 2,6.139,0.013,10,16,0,71,0,Female,B6xBXD62,Ntg,6% Extruded,2017-12-04,1091,79,2.59,2
3225,2018-02-21,AO,20.65,61,Y-maze 1,13.278,0.028,18,30,8,64,29,Female,B6xBXD16,Ntg,6% Extruded,2017-12-03,1093,80,2.62,2
3243,2018-02-21,AO,22.48,62,Y-maze 2,11.265,0.023,12,24,8,55,36,Female,B6xBXD89,Ntg,6% Extruded,2017-12-03,1098,80,2.62,2
3220,2018-02-21,AO,21.08,63,Y-maze 1,6.17,0.013,7,13,3,64,27,Female,B6xBXD62,Ntg,6% Extruded,2017-12-04,1091,79,2.59,2
3252,2018-02-22,AO,22.81,1,Y-maze 2,12.49,0.026,18,31,8,62,28,Female,B6xBXD172,Ntg,6% Extruded,2017-12-02,1100,82,2.69,2
3335,2018-02-22,AO,21.55,3,Y-maze 1,5.276,0.011,5,9,0,71,0,Female,B6xBXD100,5XFAD,6% Extruded,2017-12-10,1128,74,2.43,2
3373,2018-02-22,AO,19.51,4,Y-maze 2,9.493,0.02,9,20,5,50,28,Female,B6xBXD33,5XFAD,6% Extruded,2017-12-18,1138,66,2.16,2
3259,2018-02-22,AO,18.64,5,Y-maze 1,4.066,0.008,4,10,0,50,0,Female,B6xBXD22,5XFAD,6% Extruded,2017-12-03,1101,81,2.66,2
3265,2018-02-22,AO,22.49,6,Y-maze 2,6.448,0.013,5,14,7,42,58,Female,B6xBXD48a,Ntg,6% Extruded,2017-12-04,1103,80,2.62,2
3326,2018-02-22,AO,18.08,7,Y-maze 1,10.867,0.023,13,26,1,54,4,Female,B6xBXD12,5XFAD,6% Extruded,2017-12-09,1125,75,2.46,2
3260,2018-02-22,AO,22.91,8,Y-maze 2,8.357,0.017,13,20,4,72,22,Female,B6xBXD34,5XFAD,6% Extruded,2017-12-03,1102,81,2.66,2
3375,2018-02-22,AO,21.58,9,Y-maze 1,8.785,0.018,12,19,3,71,18,Female,B6xBXD124,5XFAD,6% Extruded,2017-12-22,1139,62,2.03,2
3369,2018-02-22,AO,15.43,11,Y-maze 1,7.433,0.015,9,15,2,69,15,Female,B6xBXD154,5XFAD,6% Extruded,2017-12-09,1137,75,2.46,2
3325,2018-02-22,AO,18.85,12,Y-maze 2,10.512,0.022,11,28,4,42,15,Female,B6xBXD12,5XFAD,6% Extruded,2017-12-09,1125,75,2.46,2
3338,2018-02-22,AO,26.04,13,Y-maze 1,7.319,0.015,6,16,0,43,0,Female,B6xBXD100,Ntg,6% Extruded,2017-12-10,1128,74,2.43,2
3316,2018-02-22,AO,23.54,14,Y-maze 2,9.585,0.02,11,24,2,50,9,Female,B6xBXD32,5XFAD,6% Extruded,2017-12-10,1123,74,2.43,2
3314,2018-02-22,AO,20.75,15,Y-maze 1,10.356,0.022,9,21,7,47,37,Female,B6xBXD78,5XFAD,6% Extruded,2017-12-11,1122,73,2.39,2
3376,2018-02-22,AO,20.08,16,Y-maze 2,9.876,0.021,11,23,7,52,33,Female,B6xBXD124,Ntg,6% Extruded,2017-12-22,1139,62,2.03,2
3317,2018-02-22,AO,22.72,17,Y-maze 1,12.21,0.025,17,31,4,59,14,Female,B6xBXD32,5XFAD,6% Extruded,2017-12-10,1123,74,2.43,2
3330,2018-02-22,AO,20.75,18,Y-maze 2,9.131,0.019,8,20,4,44,22,Female,B6xBXD49,Ntg,6% Extruded,2017-12-14,1127,70,2.3,2
3331,2018-02-22,AO,19.62,19,Y-maze 1,9.147,0.019,15,26,2,63,8,Female,B6xBXD49,5XFAD,6% Extruded,2017-12-14,1127,70,2.3,2
3257,2018-02-22,AO,19.56,20,Y-maze 2,10.463,0.022,10,24,6,45,27,Female,B6xBXD22,Ntg,6% Extruded,2017-12-03,1101,81,2.66,2
3329,2018-02-22,AO,20.74,21,Y-maze 1,7.934,0.017,14,18,0,88,0,Female,B6xBXD31,5XFAD,6% Extruded,2017-12-15,1126,69,2.26,2
3320,2018-02-22,AO,23.27,22,Y-maze 2,9.386,0.02,11,19,5,65,29,Female,B6xBXD161,Ntg,6% Extruded,2017-12-11,1124,73,2.39,2
3254,2018-02-22,AO,22.2,23,Y-maze 1,11.512,0.024,18,31,8,62,28,Female,B6xBXD172,Ntg,6% Extruded,2017-12-02,1100,82,2.69,2
3319,2018-02-22,AO,23.42,24,Y-maze 2,8.592,0.018,9,18,2,56,13,Female,B6xBXD161,Ntg,6% Extruded,2017-12-11,1124,73,2.39,2
3342,2018-02-22,AO,21.64,25,Y-maze 1,10.524,0.022,19,25,2,83,9,Female,B6xBXD99,Ntg,6% Extruded,2017-12-12,1129,72,2.36,2
3323,2018-02-22,AO,20.52,26,Y-maze 2,9.914,0.021,13,21,5,68,26,Female,B6xBXD12,5XFAD,6% Extruded,2017-12-09,1125,75,2.46,2
3341,2018-02-22,AO,25.45,27,Y-maze 1,10.901,0.023,12,24,3,55,14,Female,B6xBXD99,Ntg,6% Extruded,2017-12-12,1129,72,2.36,2
3261,2018-02-22,AO,21.08,28,Y-maze 2,7.157,0.015,10,15,1,77,8,Female,B6xBXD34,5XFAD,6% Extruded,2017-12-03,1102,81,2.66,2
3311,2018-02-22,AO,21.91,29,Y-maze 1,8.544,0.018,12,18,3,75,19,Female,B6xBXD78,5XFAD,6% Extruded,2017-12-11,1122,73,2.39,2
3333,2018-02-22,AO,20.83,30,Y-maze 2,7.475,0.016,9,18,1,56,6,Female,B6xBXD49,5XFAD,6% Extruded,2017-12-14,1127,70,2.3,2
3321,2018-02-22,AO,22.28,31,Y-maze 1,9.209,0.019,16,25,2,70,9,Female,B6xBXD161,Ntg,6% Extruded,2017-12-11,1124,73,2.39,2
3340,2018-02-22,AO,21.64,32,Y-maze 2,13.452,0.028,17,32,10,57,33,Female,B6xBXD99,5XFAD,6% Extruded,2017-12-12,1129,72,2.36,2
3315,2018-02-22,AO,21.37,33,Y-maze 1,12.037,0.025,17,29,6,63,22,Female,B6xBXD78,Ntg,6% Extruded,2017-12-11,1122,73,2.39,2
3266,2018-02-22,AO,26.78,34,Y-maze 2,10.156,0.021,14,20,2,78,11,Female,B6xBXD48a,Ntg,6% Extruded,2017-12-04,1103,80,2.62,2
3264,2018-02-22,AO,23.31,35,Y-maze 1,8.867,0.018,13,18,2,81,13,Female,B6xBXD48a,Ntg,6% Extruded,2017-12-04,1103,80,2.62,2
3312,2018-02-22,AO,21.55,36,Y-maze 2,10.849,0.023,10,22,3,50,15,Female,B6xBXD78,Ntg,6% Extruded,2017-12-11,1122,73,2.39,2
3251,2018-02-22,AO,22.07,37,Y-maze 1,6.675,0.014,9,15,1,69,8,Female,B6xBXD172,Ntg,6% Extruded,2017-12-02,1100,82,2.69,2
3334,2018-02-22,AO,25.42,38,Y-maze 2,9.658,0.02,13,21,3,68,16,Female,B6xBXD100,5XFAD,6% Extruded,2017-12-10,1128,74,2.43,2
3253,2018-02-22,AO,21.36,39,Y-maze 1,10.037,0.021,12,24,7,55,32,Female,B6xBXD172,5XFAD,6% Extruded,2017-12-02,1100,82,2.69,2
3263,2018-02-22,AO,23.98,40,Y-maze 2,7.783,0.016,8,20,7,44,39,Female,B6xBXD48a,Ntg,6% Extruded,2017-12-04,1103,80,2.62,2
3343,2018-02-22,AO,25.18,41,Y-maze 1,8.3,0.017,10,20,7,56,39,Female,B6xBXD99,Ntg,6% Extruded,2017-12-12,1129,72,2.36,2
3313,2018-02-22,AO,21.25,42,Y-maze 2,12.026,0.025,16,27,5,64,20,Female,B6xBXD78,Ntg,6% Extruded,2017-12-11,1122,73,2.39,2
3324,2018-02-22,AO,19.53,43,Y-maze 1,13.417,0.028,14,30,10,50,36,Female,B6xBXD12,5XFAD,6% Extruded,2017-12-09,1125,75,2.46,2
3337,2018-02-22,AO,23.03,44,Y-maze 2,9.493,0.02,12,22,6,60,30,Female,B6xBXD100,Ntg,6% Extruded,2017-12-10,1128,74,2.43,2
3322,2018-02-22,AO,20.28,45,Y-maze 1,6.743,0.014,7,16,2,50,14,Female,B6xBXD161,5XFAD,6% Extruded,2017-12-11,1124,73,2.39,2
3328,2018-02-22,AO,22.38,46,Y-maze 2,9.023,0.019,14,21,2,74,11,Female,B6xBXD31,Ntg,6% Extruded,2017-12-15,1126,69,2.26,2
3318,2018-02-22,AO,22.34,47,Y-maze 1,11.088,0.023,18,30,1,64,4,Female,B6xBXD32,5XFAD,6% Extruded,2017-12-10,1123,74,2.43,2
3339,2018-02-22,AO,23.24,48,Y-maze 2,12.321,0.026,18,32,10,60,33,Female,B6xBXD99,Ntg,6% Extruded,2017-12-12,1129,72,2.36,2
3258,2018-02-22,AO,20.12,49,Y-maze 1,7.94,0.017,10,17,3,67,20,Female,B6xBXD22,Ntg,6% Extruded,2017-12-03,1101,81,2.66,2
3377,2018-02-22,AO,19.34,50,Y-maze 2,9.305,0.019,8,21,4,42,21,Female,B6xBXD124,5XFAD,6% Extruded,2017-12-22,1139,62,2.03,2
3336,2018-02-22,AO,22.95,51,Y-maze 1,7.581,0.016,8,18,2,50,13,Female,B6xBXD100,Ntg,6% Extruded,2017-12-10,1128,74,2.43,2
3378,2018-02-22,AO,20.03,52,Y-maze 2,12.064,0.025,16,30,9,57,32,Female,B6xBXD124,5XFAD,6% Extruded,2017-12-22,1139,62,2.03,2
3371,2018-02-22,AO,19.39,53,Y-maze 1,9.995,0.021,18,24,3,82,14,Female,B6xBXD33,5XFAD,6% Extruded,2017-12-18,1138,66,2.16,2
3327,2018-02-22,AO,18.49,54,Y-maze 2,11.06,0.023,13,26,3,54,13,Female,B6xBXD12,Ntg,6% Extruded,2017-12-09,1125,75,2.46,2
3262,2018-02-22,AO,21.21,55,Y-maze 1,5.387,0.011,7,13,4,64,36,Female,B6xBXD48a,Ntg,6% Extruded,2017-12-04,1103,80,2.62,2
3370,2018-02-22,AO,16.03,56,Y-maze 2,5.566,0.012,4,11,2,44,22,Female,B6xBXD154,5XFAD,6% Extruded,2017-12-09,1137,75,2.46,2
3256,2018-02-22,AO,18.75,57,Y-maze 1,10.033,0.021,14,26,2,58,8,Female,B6xBXD22,5XFAD,6% Extruded,2017-12-03,1101,81,2.66,2
3255,2018-02-22,AO,22.68,58,Y-maze 2,9.459,0.02,12,21,5,63,26,Female,B6xBXD172,Ntg,6% Extruded,2017-12-02,1100,82,2.69,2
3374,2018-02-22,AO,20.62,59,Y-maze 1,8.719,0.018,13,18,2,81,13,Female,B6xBXD124,5XFAD,6% Extruded,2017-12-22,1139,62,2.03,2
1560,2018-03-05,AO,30.68,1,Y-maze 1,11.392,0.024,19,28,4,73,15,Female,B6,5XFAD,6% Extruded,2017-07-10,1650,238,7.8,8
1093,2018-03-05,AO,29.18,2,Y-maze 2,5.098,0.011,7,16,0,50,0,Female,B6xBXD66,Ntg,6% Extruded,2017-05-07,378,302,9.9,10
1571,2018-03-05,AO,28.84,3,Y-maze 1,10.996,0.023,15,30,6,54,21,Female,B6xBXD65,5XFAD,6% Extruded,2017-07-09,548,239,7.84,8
1518,2018-03-05,AO,25.11,4,Y-maze 2,3.807,0.008,0,8,5,0,83,Female,B6xBXD66,5XFAD,6% Extruded,2017-07-03,534,245,8.03,8
1076,2018-03-05,AO,31.3,5,Y-maze 1,3.943,0.008,6,11,2,67,22,Female,B6xBXD75,5XFAD,6% Extruded,2017-04-30,372,309,10.13,10
1529,2018-03-05,AO,27.86,6,Y-maze 2,10.62,0.022,12,21,4,63,21,Female,B6xBXD65,5XFAD,6% Extruded,2017-07-03,538,245,8.03,8
1516,2018-03-05,AO,35.62,7,Y-maze 1,4.175,0.009,5,8,1,83,17,Female,B6xBXD66,Ntg,6% Extruded,2017-07-03,534,245,8.03,8
1074,2018-03-05,AO,35.2,8,Y-maze 2,3.312,0.007,4,7,0,80,0,Female,B6xBXD75,5XFAD,6% Extruded,2017-04-30,372,309,10.13,10
1519,2018-03-05,AO,28.18,9,Y-maze 1,5.838,0.012,8,14,3,67,25,Female,B6xBXD66,Ntg,6% Extruded,2017-07-03,534,245,8.03,8
1145,2018-03-05,AO,43.65,10,Y-maze 2,5.263,0.011,6,13,4,55,36,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2017-05-13,405,296,9.7,10
1091,2018-03-05,AO,32.88,11,Y-maze 1,5.162,0.011,6,13,4,55,36,Female,B6xBXD66,Ntg,6% Extruded,2017-05-07,378,302,9.9,10
1562,2018-03-05,AO,26.13,12,Y-maze 2,8.125,0.017,9,20,3,50,17,Female,B6,5XFAD,6% Extruded,2017-07-10,545,238,7.8,8
1517,2018-03-05,AO,26.78,13,Y-maze 1,15.035,0.031,22,36,5,65,15,Female,B6xBXD66,Ntg,6% Extruded,2017-07-03,534,245,8.03,8
1067,2018-03-05,AO,36.61,14,Y-maze 2,10.034,0.021,11,29,9,41,33,Female,B6xBXD77,5XFAD,6% Extruded,2017-05-02,370,307,10.07,10
1078,2018-03-05,AO,40.52,15,Y-maze 1,7.082,0.015,8,17,4,53,27,Female,B6xBXD75,Ntg,6% Extruded,2017-04-30,372,309,10.13,10
1149,2018-03-05,AO,34.85,16,Y-maze 2,4.112,0.009,0,8,6,0,100,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2017-05-13,405,296,9.7,10
1570,2018-03-05,AO,35.15,17,Y-maze 1,5.906,0.012,9,20,4,50,22,Female,B6xBXD65,5XFAD,6% Extruded,2017-07-09,548,239,7.84,8
1565,2018-03-05,AO,25.55,18,Y-maze 2,4.375,0.009,6,14,4,50,33,Female,B6,5XFAD,6% Extruded,2017-07-10,545,238,7.8,8
1561,2018-03-05,AO,24.38,19,Y-maze 1,7.35,0.015,12,21,7,63,37,Female,B6,5XFAD,6% Extruded,2017-07-10,545,238,7.8,8
1556,2018-03-05,AO,40.02,20,Y-maze 2,4.125,0.009,2,9,0,29,0,Male,B6,5XFAD,6% Extruded,2017-07-10,544,238,7.8,8
1139,2018-03-05,AO,25.27,21,Y-maze 1,3.546,0.007,5,9,1,71,14,Female,B6xBXD87,5XFAD,6% Extruded,2017-05-13,403,296,9.7,10
1138,2018-03-05,AO,24.02,22,Y-maze 2,2.127,0.004,1,4,1,50,50,Female,B6xBXD87,5XFAD,6% Extruded,2017-05-13,403,296,9.7,10
1151,2018-03-05,AO,36.21,23,Y-maze 1,7.272,0.015,11,18,2,69,13,Male,B6xD2Gpnmb,5XFAD,6% Extruded,2017-05-13,1615,296,9.7,10
2167,2018-03-05,AO,24.18,24,Y-maze 2,11.841,0.025,11,28,8,42,31,Female,B6,Ntg,6% Extruded,2017-09-05,752,181,5.93,6
1525,2018-03-05,AO,34.1,25,Y-maze 1,4.661,0.01,2,13,9,18,82,Female,B6xBXD75,5XFAD,6% Extruded,2017-07-02,536,246,8.07,8
1077,2018-03-05,AO,26.74,26,Y-maze 2,4.606,0.01,4,11,5,44,56,Female,B6xBXD75,5XFAD,6% Extruded,2017-04-30,372,309,10.13,10
1534,2018-03-05,AO,25.49,27,Y-maze 1,3.746,0.008,4,12,2,40,20,Female,B6xBXD73,5XFAD,6% Extruded,2017-07-07,539,241,7.9,8
1530,2018-03-05,AO,38.35,28,Y-maze 2,4.579,0.01,5,11,2,56,22,Female,B6xBXD65,Ntg,6% Extruded,2017-07-03,538,245,8.03,8
1526,2018-03-05,AO,33.98,29,Y-maze 1,5.772,0.012,7,14,2,58,17,Female,B6xBXD75,Ntg,6% Extruded,2017-07-06,537,242,7.93,8
1563,2018-03-05,AO,24.1,30,Y-maze 2,4.264,0.009,5,10,3,63,38,Female,B6,Ntg,6% Extruded,2017-07-10,545,238,7.8,8
