ID,Collected.Date,Collected.By,Weight,Notes,Sex,Line,Genotype,Diet,Birth.Date,Housing.ID,Age.Tested.Days,Age.Tested.Months,AgeGrp
12390,2019-08-29,NA,32.1,NA,Female,B6xBXD39,Ntg,45% HFD,2019-02-19,3841,191,6.26,6
7336,2019-08-29,NA,33.76,NA,Male,B6xBXD124,5XFAD,6% Extruded,2018-07-10,2486,415,13.61,14
6608,2019-08-29,NA,27.07,NA,Female,B6xBXD50,5XFAD,45% HFD,2018-05-24,2180,462,15.15,16
12419,2019-08-29,NA,48.7,NA,Female,B6xBXD74,Ntg,45% HFD,2019-02-19,3850,191,6.26,6
14459,2019-08-29,NA,22.86,no blood,Female,B6xBXD19,5XFAD,45% HFD,2019-05-21,4472,100,3.28,4
6602,2019-08-29,NA,45.01,enlarged lymph nodes,Male,B6xBXD161,Ntg,6% Extruded,2018-05-24,2178,462,15.15,16
7144,2019-08-29,NA,22.06,NA,Female,B6,5XFAD,45% HFD,2018-06-26,2401,429,14.07,14
11562,2019-08-29,NA,35.14,NA,Female,B6xBXD74,5XFAD,45% HFD,2019-01-15,3580,226,7.41,8
6625,2019-08-29,NA,21.52,NA,Female,B6xBXD28,5XFAD,6% Extruded,2018-05-24,2184,462,15.15,16
6949,2019-08-29,NA,38.49,tumor on liver,Male,B6xBXD39,5XFAD,45% HFD,2018-06-12,2270,443,14.52,14
14450,2019-08-29,NA,18.39,NA,Female,B6xBXD19,Ntg,45% HFD,2019-05-21,4472,100,3.28,4
14600,2019-08-29,NA,25.15,NA,Male,B6xBXD169,Ntg,6% Extruded,2019-05-21,4492,100,3.28,4
13909,2019-08-29,NA,29.9,NA,Female,B6xBXD75,5XFAD,45% HFD,2019-04-23,4266,128,4.2,4
13472,2019-08-29,NA,34.25,NA,Male,B6xBXD28,Ntg,45% HFD,2019-04-02,4148,149,4.89,4
14455,2019-08-29,NA,19.71,NA,Female,B6xBXD19,5XFAD,6% Extruded,2019-05-21,4470,100,3.28,4
14531,2019-08-29,NA,26.56,NA,Female,B6xBXD60,5XFAD,45% HFD,2019-05-21,4434,100,3.28,4
6621,2019-08-29,NA,34.6,NA,Male,B6xBXD28,Ntg,6% Extruded,2018-05-24,2183,462,15.15,16
6623,2019-08-29,NA,34.44,"HT in 12396 tube, 12396 HT is in 6623",Female,B6xBXD28,Ntg,6% Extruded,2018-05-24,2184,462,15.15,16
14551,2019-08-29,NA,28.77,NA,Male,B6xBXD62,5XFAD,45% HFD,2019-05-21,4500,100,3.28,4
12396,2019-08-29,NA,30.16,NA,Female,B6xBXD39,Ntg,45% HFD,2019-02-19,3841,191,6.26,6
6619,2019-08-29,NA,34,NA,Male,B6xBXD28,Ntg,6% Extruded,2018-05-29,2183,457,14.98,14
7419,2019-08-29,NA,37.83,NA,Female,B6xBXD77,5XFAD,45% HFD,2018-07-10,2485,415,13.61,14
6595,2019-08-29,NA,22.95,enlarged lymph nodes,Female,B6xBXD161,5XFAD,6% Extruded,2018-05-24,2177,462,15.15,16
6606,2019-08-29,NA,46.98,NA,Female,B6xBXD50,Ntg,45% HFD,2018-05-24,2180,462,15.15,16
14526,2019-08-29,NA,28.77,NA,Female,B6xBXD60,Ntg,45% HFD,2019-05-21,4434,100,3.28,4
13886,2019-08-29,NA,24.07,NA,Female,B6xBXD68,Ntg,45% HFD,2019-04-23,4272,128,4.2,4
13910,2019-08-29,NA,29.17,NA,Female,B6xBXD75,5XFAD,45% HFD,2019-04-23,4266,128,4.2,4
6609,2019-08-29,NA,29.27,NA,Female,B6xBXD50,5XFAD,45% HFD,2018-05-21,2180,465,15.25,16
7175,2019-08-29,NA,53.28,"white spots on liver, seminal vesicle is brown",Male,B6xBXD16,5XFAD,45% HFD,2018-06-26,2391,429,14.07,14
6624,2019-08-29,NA,37.32,NA,Female,B6xBXD28,Ntg,6% Extruded,2018-05-24,2184,462,15.15,16
14443,2019-08-29,NA,20.26,NA,Female,B6xBXD12,Ntg,6% Extruded,2019-05-21,4467,100,3.28,4
11831,2019-08-29,NA,46,NA,Male,B6xBXD83,Ntg,45% HFD,2019-01-22,3703,219,7.18,8
14595,2019-08-29,NA,28.27,NA,Male,B6xBXD169,5XFAD,6% Extruded,2019-05-21,4491,100,3.28,4
14596,2019-08-29,NA,27.42,rear cortex separate,Male,B6xBXD169,Ntg,6% Extruded,2019-05-21,4491,100,3.28,4
11559,2019-08-29,NA,32.74,NA,Female,B6xBXD74,5XFAD,45% HFD,2019-01-15,3580,226,7.41,8
14554,2019-08-29,NA,30.23,NA,Male,B6xBXD62,5XFAD,45% HFD,2019-05-21,4500,100,3.28,4
6948,2019-08-29,NA,42.06,NA,Male,B6xBXD39,Ntg,45% HFD,2018-06-12,2270,443,14.52,14
12417,2019-08-29,NA,34.18,NA,Female,B6xBXD74,5XFAD,45% HFD,2019-02-19,3849,191,6.26,6
14458,2019-08-29,NA,19.71,NA,Female,B6xBXD19,Ntg,6% Extruded,2019-05-21,4470,100,3.28,4
6947,2019-08-29,NA,51.23,NA,Male,B6xBXD39,5XFAD,45% HFD,2018-06-12,2270,443,14.52,14
6599,2019-08-29,NA,41.15,white spots on liver,Male,B6xBXD161,Ntg,6% Extruded,2018-05-24,2178,462,15.15,16
13887,2019-08-29,NA,21.33,NA,Female,B6xBXD68,Ntg,45% HFD,2019-04-23,4272,128,4.2,4
6597,2019-08-29,NA,24.12,NA,Female,B6xBXD161,5XFAD,6% Extruded,2018-05-24,2177,462,15.15,16
6266,2019-08-29,NA,32.44,NA,Male,B6xBXD154,Ntg,6% Extruded,2018-06-07,2084,448,14.69,14
12406,2019-08-29,NA,24.01,NA,Female,B6xBXD66,Ntg,6% Extruded,2019-02-19,3799,191,6.26,6
11558,2019-08-29,NA,43.52,NA,Female,B6xBXD74,5XFAD,45% HFD,2019-01-15,3580,226,7.41,8
13881,2019-08-29,NA,22.42,NA,Female,B6xBXD66,Ntg,45% HFD,2019-04-23,4262,128,4.2,4
12265,2019-09-05,NA,32.98,NA,Female,B6xBXD161,Ntg,45% HFD,2019-02-12,3814,205,6.72,6
6923,2019-09-05,NA,43.89,2.0x2.0 cm on liver and enlarged lymph nodes,Male,B6xBXD55,Ntg,6% Extruded,2018-06-07,2265,455,14.92,14
11191,2019-09-05,NA,32.95,NA,Female,B6xBXD152,Ntg,45% HFD,2019-01-01,3517,247,8.1,8
11924,2019-09-05,NA,36.98,NA,Female,B6xBXD113,Ntg,45% HFD,2019-01-29,3680,219,7.18,8
14874,2019-09-05,NA,28.49,NA,Male,B6xBXD48a,Ntg,6% Extruded,2019-05-28,4609,100,3.28,4
6264,2019-09-05,NA,34.52,NA,Male,B6xBXD154,5XFAD,6% Extruded,2018-06-07,2084,455,14.92,14
14893,2019-09-05,NA,30.35,NA,Male,B6xBXD50,5XFAD,6% Extruded,2019-05-28,4518,100,3.28,4
14894,2019-09-05,NA,29.11,NA,Male,B6xBXD50,5XFAD,6% Extruded,2019-05-28,4518,100,3.28,4
14875,2019-09-05,NA,32.7,NA,Male,B6xBXD48a,Ntg,6% Extruded,2019-05-28,4515,100,3.28,4
6626,2019-09-05,NA,23.62,no blood-died,Female,B6xBXD28,5XFAD,6% Extruded,2018-05-24,2184,469,15.38,16
12411,2019-09-05,NA,38.84,NA,Male,B6xBXD66,5XFAD,6% Extruded,2019-02-19,3800,198,6.49,6
6823,2019-09-05,NA,50.92,NA,Male,B6xBXD169,Ntg,6% Extruded,2018-06-07,2240,455,14.92,14
12389,2019-09-05,NA,32.89,NA,Male,B6xBXD28,Ntg,6% Extruded,2019-02-19,3840,198,6.49,6
14877,2019-09-05,NA,33.02,left lymph node enlarged,Male,B6xBXD48a,Ntg,6% Extruded,2019-05-28,4515,100,3.28,4
6922,2019-09-05,NA,30.99,NA,Male,B6xBXD55,5XFAD,6% Extruded,2018-06-07,2265,455,14.92,14
12266,2019-09-05,NA,25.81,left lymph node enlarged,Female,B6xBXD161,5XFAD,45% HFD,2019-02-12,3814,205,6.72,6
12626,2019-09-05,NA,34.1,NA,Female,B6xBXD68,Ntg,45% HFD,2019-02-26,3897,191,6.26,6
12535,2019-09-05,NA,46.31,left lymph node enlarged,Male,B6xBXD14,Ntg,45% HFD,2019-02-26,3894,191,6.26,6
6824,2019-09-05,NA,46.68,brown seminal vesical,Male,B6xBXD169,Ntg,6% Extruded,2018-06-07,2240,455,14.92,14
12413,2019-09-05,NA,36.98,NA,Male,B6xBXD66,Ntg,6% Extruded,2019-02-19,3801,198,6.49,6
7363,2019-09-05,NA,45.78,NA,Male,B6xD2Gpnmb,Ntg,6% Extruded,2018-07-03,2496,429,14.07,14
14924,2019-09-05,NA,29.93,left lymph node enlarged,Male,B6xBXD65,Ntg,6% Extruded,2019-05-28,4537,100,3.28,4
14895,2019-09-05,NA,27.4,NA,Male,B6xBXD50,5XFAD,6% Extruded,2019-05-28,4518,100,3.28,4
14917,2019-09-05,NA,30.12,NA,Male,B6xBXD55,5XFAD,45% HFD,2019-05-28,4523,100,3.28,4
12274,2019-09-05,NA,48.05,NA,Male,B6xBXD161,Ntg,45% HFD,2019-02-12,3816,205,6.72,6
11189,2019-09-05,NA,31.84,died,Female,B6xBXD152,Ntg,45% HFD,2019-01-01,3517,247,8.1,8
12267,2019-09-05,NA,22.97,stubby tail,Female,B6xBXD161,5XFAD,45% HFD,2019-02-12,3814,205,6.72,6
12625,2019-09-05,NA,28.81,died,Female,B6xBXD68,Ntg,45% HFD,2019-02-26,3897,191,6.26,6
14922,2019-09-05,NA,25.62,heart in liver tube and liver in heart tube,Male,B6xBXD65,5XFAD,6% Extruded,2019-05-28,4537,100,3.28,4
11921,2019-09-05,NA,35.69,NA,Female,B6xBXD113,Ntg,45% HFD,2019-01-29,3680,219,7.18,8
12387,2019-09-05,NA,30.62,no adipose,Male,B6xBXD28,5XFAD,6% Extruded,2019-02-19,3840,198,6.49,6
14903,2019-09-05,NA,21.35,NA,Female,B6xBXD55,Ntg,45% HFD,2019-05-28,4520,100,3.28,4
14902,2019-09-05,NA,21.12,NA,Female,B6xBXD55,5XFAD,45% HFD,2019-05-28,4520,100,3.28,4
12384,2019-09-05,NA,29.35,NA,Male,B6xBXD28,5XFAD,6% Extruded,2019-02-19,3839,198,6.49,6
7364,2019-09-05,NA,45.61,NA,Male,B6xD2Gpnmb,Ntg,6% Extruded,2018-07-03,2496,429,14.07,14
14916,2019-09-05,NA,28.77,NA,Male,B6xBXD55,5XFAD,45% HFD,2019-05-28,4523,100,3.28,4
14923,2019-09-05,NA,26.06,NA,Male,B6xBXD65,Ntg,6% Extruded,2019-05-28,4537,100,3.28,4
6924,2019-09-05,NA,50.69,NA,Male,B6xBXD55,Ntg,6% Extruded,2018-06-07,2265,455,14.92,14
12378,2019-09-05,NA,38.02,NA,Male,B6xBXD28,Ntg,45% HFD,2019-02-19,3829,198,6.49,6
14934,2019-09-05,NA,21.58,NA,Female,B6xBXD99,5XFAD,45% HFD,2019-05-28,4539,100,3.28,4
12564,2019-09-05,NA,43.48,NA,Male,B6xBXD99,Ntg,45% HFD,2019-02-26,3902,191,6.26,6
6925,2019-09-05,NA,39.87,NA,Male,B6xBXD55,5XFAD,6% Extruded,2018-06-07,2265,455,14.92,14
12410,2019-09-05,NA,33.77,NA,Male,B6xBXD66,Ntg,6% Extruded,2019-02-19,3800,198,6.49,6
12408,2019-09-05,NA,32.37,NA,Male,B6xBXD66,5XFAD,6% Extruded,2019-02-19,3800,198,6.49,6
14925,2019-09-05,NA,30.25,NA,Male,B6xBXD65,Ntg,6% Extruded,2019-05-28,4537,100,3.28,4
12275,2019-09-05,NA,53.47,NA,Male,B6xBXD161,Ntg,45% HFD,2019-02-12,3816,205,6.72,6
12412,2019-09-05,NA,32.94,NA,Male,B6xBXD66,5XFAD,6% Extruded,2019-02-19,3801,198,6.49,6
11804,2019-09-05,NA,41.58,NA,Male,B6xBXD113,5XFAD,45% HFD,2019-01-22,3675,226,7.41,8
14818,2019-09-05,NA,22.71,NA,Female,B6xBXD16,Ntg,45% HFD,2019-05-28,4505,100,3.28,4
14876,2019-09-05,NA,29.63,NA,Male,B6xBXD48a,Ntg,6% Extruded,2019-05-28,4609,100,3.28,4
6822,2019-09-05,NA,42.08,NA,Male,B6xBXD169,5XFAD,6% Extruded,2018-06-07,2240,455,14.92,14
14896,2019-09-05,NA,29.7,NA,Male,B6xBXD50,Ntg,6% Extruded,2019-05-28,4518,100,3.28,4
14904,2019-09-05,NA,20.15,NA,Female,B6xBXD55,5XFAD,45% HFD,2019-05-28,4520,100,3.28,4
12627,2019-09-05,NA,27.35,NA,Female,B6xBXD68,5XFAD,45% HFD,2019-02-26,3897,191,6.26,6
12552,2019-09-05,NA,24.18,NA,Female,B6xBXD99,5XFAD,6% Extruded,2019-02-26,3900,191,6.26,6
12554,2019-09-05,NA,27.9,NA,Female,B6xBXD99,Ntg,6% Extruded,2019-02-26,3900,191,6.26,6
14822,2019-09-05,NA,23.17,NA,Female,B6xBXD16,5XFAD,45% HFD,2019-05-28,4505,100,3.28,4
12624,2019-09-05,NA,33.96,NA,Female,B6xBXD68,Ntg,45% HFD,2019-02-26,3897,191,6.26,6
12563,2019-09-05,NA,45.3,NA,Male,B6xBXD99,Ntg,45% HFD,2019-02-26,3902,191,6.26,6
6825,2019-09-05,NA,30.28,NA,Male,B6xBXD169,5XFAD,6% Extruded,2018-06-07,2240,455,14.92,14
12376,2019-09-05,NA,40.71,NA,Male,B6xBXD28,Ntg,45% HFD,2019-02-19,3829,198,6.49,6
12385,2019-09-05,NA,31.48,NA,Male,B6xBXD28,Ntg,6% Extruded,2019-02-19,3839,198,6.49,6
14932,2019-09-05,NA,20.79,NA,Female,B6xBXD99,5XFAD,45% HFD,2019-05-28,4539,100,3.28,4
14892,2019-09-05,NA,26.45,NA,Male,B6xBXD50,Ntg,6% Extruded,2019-05-28,4518,100,3.28,4
12388,2019-09-05,NA,28.57,NA,Male,B6xBXD28,5XFAD,6% Extruded,2019-02-19,3840,198,6.49,6
6263,2019-09-05,NA,36.08,NA,Male,B6xBXD154,Ntg,6% Extruded,2018-06-07,2084,455,14.92,14
12409,2019-09-05,NA,33.73,NA,Male,B6xBXD66,Ntg,6% Extruded,2019-02-19,3800,198,6.49,6
12623,2019-09-05,NA,24.88,NA,Female,B6xBXD68,Ntg,45% HFD,2019-02-26,3897,191,6.26,6
12386,2019-09-05,NA,32.18,NA,Male,B6xBXD28,Ntg,6% Extruded,2019-02-19,3839,198,6.49,6
14821,2019-09-05,NA,22.32,NA,Female,B6xBXD16,5XFAD,45% HFD,2019-05-28,4505,100,3.28,4
12553,2019-09-05,NA,25.44,NA,Female,B6xBXD99,5XFAD,6% Extruded,2019-02-26,3900,191,6.26,6
11806,2019-09-05,NA,42.5,NA,Male,B6xBXD113,5XFAD,45% HFD,2019-01-22,3675,226,7.41,8
12819,2019-09-12,NA,26.92,NA,Female,B6xBXD19,Ntg,45% HFD,2019-03-12,4005,184,6.03,6
12843,2019-09-12,NA,25.5,NA,Female,B6xBXD68,5XFAD,45% HFD,2019-03-05,3958,191,6.26,6
12905,2019-09-12,NA,21.88,NA,Female,B6xBXD154,Ntg,6% Extruded,2019-03-12,4019,184,6.03,6
7709,2019-09-12,NA,26.15,NA,Male,B6xBXD38,5XFAD,45% HFD,2018-07-17,2533,422,13.84,14
12917,2019-09-12,NA,43.04,NA,Male,B6xBXD161,Ntg,45% HFD,2019-03-12,4023,184,6.03,6
7105,2019-09-12,NA,35.05,NA,Male,B6xBXD99,5XFAD,6% Extruded,2018-06-21,2335,448,14.69,14
7141,2019-09-12,NA,22.75,NA,Female,B6,5XFAD,45% HFD,2018-06-21,2401,448,14.69,14
12859,2019-09-12,NA,22.06,NA,Female,B6xBXD73,Ntg,45% HFD,2019-03-12,4014,184,6.03,6
7142,2019-09-12,NA,22.09,NA,Female,B6,5XFAD,45% HFD,2018-06-21,2401,448,14.69,14
12909,2019-09-12,NA,31.6,NA,Male,B6xBXD154,Ntg,45% HFD,2019-03-12,4020,184,6.03,6
7177,2019-09-12,NA,53.87,NA,Male,B6xBXD16,Ntg,45% HFD,2018-06-21,2391,448,14.69,14
12857,2019-09-12,NA,21.53,NA,Female,B6xBXD73,5XFAD,45% HFD,2019-03-12,4014,184,6.03,6
7104,2019-09-12,NA,41.49,NA,Male,B6xBXD99,Ntg,6% Extruded,2018-06-21,2335,448,14.69,14
12840,2019-09-12,NA,34.71,NA,Female,B6xBXD68,Ntg,45% HFD,2019-03-05,3958,191,6.26,6
12902,2019-09-12,NA,24.21,NA,Female,B6xBXD154,Ntg,6% Extruded,2019-03-12,4019,184,6.03,6
12588,2019-09-12,NA,34.84,NA,Male,B6xBXD12,Ntg,6% Extruded,2019-03-05,3931,191,6.26,6
12845,2019-09-12,NA,31.34,NA,Male,B6xBXD68,5XFAD,6% Extruded,2019-03-05,3959,191,6.26,6
12810,2019-09-12,NA,30.52,NA,Female,B6xBXD19,Ntg,45% HFD,2019-03-12,4005,184,6.03,6
12659,2019-09-12,NA,31.42,NA,Female,B6xBXD124,5XFAD,45% HFD,2019-03-05,3954,191,6.26,6
7100,2019-09-12,NA,36.19,NA,Male,B6xBXD87,5XFAD,6% Extruded,2018-06-21,2334,448,14.69,14
12657,2019-09-12,NA,30.37,NA,Female,B6xBXD124,Ntg,45% HFD,2019-03-05,3954,191,6.26,6
7101,2019-09-12,NA,43.91,blood filled seminal vesicle,Male,B6xBXD87,Ntg,6% Extruded,2018-06-21,2334,448,14.69,14
12638,2019-09-12,NA,30.29,NA,Female,B6xBXD73,Ntg,45% HFD,2019-03-05,3961,191,6.26,6
12904,2019-09-12,NA,21.69,NA,Female,B6xBXD154,5XFAD,6% Extruded,2019-03-12,4019,184,6.03,6
6841,2019-09-12,NA,47.24,NA,Male,B6,Ntg,45% HFD,2018-06-21,4380,448,14.69,14
12847,2019-09-12,NA,37.76,NA,Male,B6xBXD68,Ntg,6% Extruded,2019-03-05,3959,191,6.26,6
7103,2019-09-12,NA,27.64,NA,Male,B6xBXD99,5XFAD,6% Extruded,2018-06-21,2335,448,14.69,14
7708,2019-09-12,NA,26.23,NA,Male,B6xBXD38,5XFAD,45% HFD,2018-07-17,2533,422,13.84,14
12637,2019-09-12,NA,23.1,NA,Female,B6xBXD73,5XFAD,45% HFD,2019-03-05,3961,191,6.26,6
12858,2019-09-12,NA,20.94,NA,Female,B6xBXD73,5XFAD,45% HFD,2019-03-12,4014,184,6.03,6
12820,2019-09-12,NA,34.92,NA,Female,B6xBXD19,Ntg,45% HFD,2019-03-12,4005,184,6.03,6
12658,2019-09-12,NA,29.8,NA,Female,B6xBXD124,Ntg,45% HFD,2019-03-05,3954,191,6.26,6
12636,2019-09-12,NA,29.67,NA,Female,B6xBXD73,Ntg,45% HFD,2019-03-05,3961,191,6.26,6
12908,2019-09-12,NA,34.22,NA,Male,B6xBXD154,Ntg,45% HFD,2019-03-12,4020,184,6.03,6
12916,2019-09-12,NA,43.72,NA,Male,B6xBXD161,5XFAD,45% HFD,2019-03-12,4022,184,6.03,6
12844,2019-09-12,NA,31.06,NA,Female,B6xBXD68,5XFAD,45% HFD,2019-03-05,3958,191,6.26,6
12856,2019-09-12,NA,23.35,NA,Female,B6xBXD73,Ntg,45% HFD,2019-03-12,4014,184,6.03,6
12586,2019-09-12,NA,28.58,NA,Male,B6xBXD12,5XFAD,6% Extruded,2019-03-05,3931,191,6.26,6
6840,2019-09-12,NA,40.25,NA,Male,B6,5XFAD,45% HFD,2018-06-21,4380,448,14.69,14
7176,2019-09-12,NA,50.9,NA,Male,B6xBXD16,5XFAD,45% HFD,2018-06-21,2391,448,14.69,14
12918,2019-09-12,NA,40.62,NA,Male,B6xBXD161,5XFAD,45% HFD,2019-03-12,4023,184,6.03,6
12809,2019-09-12,NA,35.72,NA,Female,B6xBXD19,5XFAD,45% HFD,2019-03-12,4005,184,6.03,6
7143,2019-09-12,NA,39.11,NA,Female,B6,Ntg,45% HFD,2018-06-21,2401,448,14.69,14
12914,2019-09-12,NA,42.06,NA,Male,B6xBXD161,5XFAD,45% HFD,2019-03-12,4022,184,6.03,6
7102,2019-09-12,NA,25.26,NA,Male,B6xBXD99,Ntg,6% Extruded,2018-06-21,2335,448,14.69,14
12842,2019-09-12,NA,23.83,NA,Female,B6xBXD68,Ntg,45% HFD,2019-03-05,3958,191,6.26,6
7099,2019-09-12,NA,40.77,NA,Male,B6xBXD87,Ntg,6% Extruded,2018-06-21,2334,448,14.69,14
12919,2019-09-12,NA,44.08,NA,Male,B6xBXD161,Ntg,45% HFD,2019-03-12,4023,184,6.03,6
7098,2019-09-12,NA,35.2,NA,Male,B6xBXD87,5XFAD,6% Extruded,2018-06-21,2334,448,14.69,14
12903,2019-09-12,NA,21.31,NA,Female,B6xBXD154,Ntg,6% Extruded,2019-03-12,4019,184,6.03,6
12587,2019-09-12,NA,32.31,NA,Male,B6xBXD12,Ntg,6% Extruded,2019-03-05,3931,191,6.26,6
12915,2019-09-12,NA,48.57,NA,Male,B6xBXD161,Ntg,45% HFD,2019-03-12,4022,184,6.03,6
12808,2019-09-12,NA,31.53,NA,Female,B6xBXD19,Ntg,45% HFD,2019-03-12,4005,184,6.03,6
12589,2019-09-12,NA,28.65,NA,Male,B6xBXD12,5XFAD,6% Extruded,2019-03-05,3931,191,6.26,6
12656,2019-09-12,NA,31,NA,Female,B6xBXD124,Ntg,45% HFD,2019-03-05,3954,191,6.26,6
12655,2019-09-12,NA,26.35,NA,Female,B6xBXD124,Ntg,45% HFD,2019-03-05,3954,191,6.26,6
13265,2019-09-19,NA,45.91,NA,Male,B6xBXD16,Ntg,45% HFD,2019-03-26,4080,177,5.8,6
7833,2019-09-19,NA,44.1,NA,Male,B6xBXD99,Ntg,6% Extruded,2018-07-24,2559,422,13.84,14
7824,2019-09-19,NA,42.39,NA,Male,B6xBXD74,Ntg,6% Extruded,2018-07-31,2597,415,13.61,14
15389,2019-09-19,NA,20.26,NA,Female,B6xBXD113,Ntg,45% HFD,2019-06-18,4689,93,3.05,4
7823,2019-09-19,NA,42.77,NA,Male,B6xBXD74,Ntg,6% Extruded,2018-07-31,2597,415,13.61,14
13274,2019-09-19,NA,23.31,NA,Female,B6xBXD50,5XFAD,45% HFD,2019-03-26,4085,177,5.8,6
13277,2019-09-19,NA,29.47,NA,Female,B6xBXD50,Ntg,45% HFD,2019-03-26,4085,177,5.8,6
13286,2019-09-19,NA,31.36,NA,Male,B6xBXD55,5XFAD,6% Extruded,2019-03-26,4089,177,5.8,6
7808,2019-09-19,NA,34.02,NA,Male,B6xBXD14,5XFAD,6% Extruded,2018-07-31,2594,415,13.61,14
7842,2019-09-19,NA,46.25,NA,Male,B6xBXD99,5XFAD,45% HFD,2018-07-24,2633,422,13.84,14
15186,2019-09-19,NA,21.56,NA,Female,B6xBXD74,5XFAD,45% HFD,2019-06-11,4577,100,3.28,4
7411,2019-09-19,NA,42.01,NA,Female,B6xBXD61,Ntg,6% Extruded,2018-07-05,2483,441,14.46,14
13046,2019-09-19,NA,36.79,NA,Male,B6xBXD125,Ntg,6% Extruded,2019-03-19,4041,184,6.03,6
7845,2019-09-19,NA,44,NA,Male,B6xBXD113,5XFAD,45% HFD,2018-07-24,2560,422,13.84,14
7821,2019-09-19,NA,47.59,NA,Male,B6xBXD74,Ntg,6% Extruded,2018-07-31,2597,415,13.61,14
7831,2019-09-19,NA,40.59,NA,Male,B6xBXD99,Ntg,6% Extruded,2018-07-24,2559,422,13.84,14
13307,2019-09-19,NA,45.87,NA,Male,B6xBXD66,5XFAD,45% HFD,2019-03-26,4095,177,5.8,6
7360,2019-09-19,NA,34.32,NA,Female,B6xD2Gpnmb,Ntg,6% Extruded,2018-07-05,2665,441,14.46,14
15185,2019-09-19,NA,18.86,NA,Female,B6xBXD74,5XFAD,45% HFD,2019-06-11,4577,100,3.28,4
15391,2019-09-19,NA,21.31,NA,Female,B6xBXD113,Ntg,45% HFD,2019-06-18,4689,93,3.05,4
7820,2019-09-19,NA,40.18,NA,Male,B6xBXD74,Ntg,6% Extruded,2018-07-31,2597,415,13.61,14
7413,2019-09-19,NA,24.33,NA,Female,B6xBXD61,5XFAD,6% Extruded,2018-07-05,2483,441,14.46,14
13328,2019-09-19,NA,33.91,NA,Female,B6xBXD152,Ntg,45% HFD,2019-03-26,4100,177,5.8,6
13022,2019-09-19,NA,44.06,NA,Male,B6xBXD62,Ntg,6% Extruded,2019-03-19,4035,184,6.03,6
13339,2019-09-19,NA,47.6,NA,Male,B6xBXD161,5XFAD,45% HFD,2019-03-26,4102,177,5.8,6
7416,2019-09-19,NA,35.65,NA,Female,B6xBXD77,5XFAD,45% HFD,2018-07-05,2485,441,14.46,14
7834,2019-09-19,NA,36.43,NA,Male,B6xBXD99,Ntg,6% Extruded,2018-07-24,2559,422,13.84,14
13329,2019-09-19,NA,33.19,NA,Female,B6xBXD152,Ntg,45% HFD,2019-03-26,4100,177,5.8,6
15196,2019-09-19,NA,27.56,NA,Female,B6xBXD77,Ntg,6% Extruded,2019-06-11,4631,100,3.28,4
13340,2019-09-19,NA,42.03,NA,Male,B6xBXD161,5XFAD,45% HFD,2019-03-26,4102,177,5.8,6
15187,2019-09-19,NA,21.95,NA,Female,B6xBXD74,Ntg,45% HFD,2019-06-11,4577,100,3.28,4
7844,2019-09-19,NA,41.52,NA,Male,B6xBXD113,5XFAD,45% HFD,2018-07-24,2560,422,13.84,14
13306,2019-09-19,NA,39.8,NA,Male,B6xBXD66,Ntg,45% HFD,2019-03-26,4095,177,5.8,6
7337,2019-09-19,NA,35.1,NA,Male,B6xBXD124,Ntg,6% Extruded,2018-07-10,2486,436,14.3,14
7832,2019-09-19,NA,40.43,NA,Male,B6xBXD99,Ntg,6% Extruded,2018-07-24,2559,422,13.84,14
7839,2019-09-19,NA,45.5,HT for 7361 is in HT tube for 7365 and vice versa,Male,B6xBXD99,Ntg,45% HFD,2018-07-24,2633,422,13.84,14
7361,2019-09-19,NA,25.67,NA,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2018-07-05,2665,441,14.46,14
13287,2019-09-19,NA,45.67,NA,Male,B6xBXD55,5XFAD,6% Extruded,2019-03-26,4089,177,5.8,6
7365,2019-09-19,NA,48.86,NA,Male,B6xD2Gpnmb,Ntg,6% Extruded,2018-07-03,2496,443,14.52,14
13308,2019-09-19,NA,39.28,NA,Male,B6xBXD66,5XFAD,45% HFD,2019-03-26,4095,177,5.8,6
13047,2019-09-19,NA,29.05,NA,Male,B6xBXD125,5XFAD,6% Extruded,2019-03-19,4041,184,6.03,6
13021,2019-09-19,NA,36.76,NA,Male,B6xBXD62,5XFAD,6% Extruded,2019-03-19,4035,184,6.03,6
7809,2019-09-19,NA,35.6,NA,Male,B6xBXD14,5XFAD,6% Extruded,2018-07-31,2594,415,13.61,14
7822,2019-09-19,NA,29.73,NA,Male,B6xBXD74,5XFAD,6% Extruded,2018-07-31,2597,415,13.61,14
13309,2019-09-19,NA,36.05,NA,Male,B6xBXD66,5XFAD,45% HFD,2019-03-26,4095,177,5.8,6
13048,2019-09-19,NA,36.09,NA,Male,B6xBXD125,Ntg,6% Extruded,2019-03-19,4041,184,6.03,6
13266,2019-09-19,NA,46.2,NA,Male,B6xBXD16,5XFAD,45% HFD,2019-03-26,4080,177,5.8,6
13264,2019-09-19,NA,42.78,NA,Male,B6xBXD16,5XFAD,45% HFD,2019-03-26,4080,177,5.8,6
7414,2019-09-19,NA,28.3,NA,Female,B6xBXD61,5XFAD,6% Extruded,2018-07-05,2483,441,14.46,14
7412,2019-09-19,NA,42.84,NA,Female,B6xBXD61,Ntg,6% Extruded,2018-07-05,2483,441,14.46,14
